"post_id","name","cluster","x","y","z"
"18996","turtle up","5","-16.260244370","-21.061609270","14.230551720"
"18998","twatfaced","4","22.145631790","-4.363883972","31.560260770"
"19000","twelve-ounce curls","41","48.284336090","-28.141578670","1.398898840"
"19002","twenty winks","58","-47.388835910","3.162005186","9.496796608"
"19004","twenty to the dozen","45","28.891267780","15.696413990","-29.845897670"
"19006","twenty-twenty hindsight","62","-32.420921330","24.490369800","-31.852920530"
"19008","twiddle one's thumbs","15","-47.610385890","-8.142168045","8.732542038"
"19010","twilight years","64","-26.367250440","30.403244020","6.428629875"
"19012","twinkle in one's father's eye","64","-30.138616560","17.934434890","-2.001434803"
"19014","twinkling of an eye","43","-36.803951260","5.059136868","-24.126577380"
"19016","twinkly-eyed","20","1.448704004","12.823854450","2.560016870"
"19018","twist in the wind","11","7.840399742","-11.828654290","-17.159938810"
"19020","twist of fate","84","-5.503457546","27.162000660","-3.483869314"
"19022","two sides of the same coin","69","16.687881470","5.293456554","-35.756908420"
"19024","two a penny","8","32.727382660","13.813388820","-26.572801590"
"19026","two birds with one stone","69","11.039571760","6.515423775","-43.032833100"
"19028","two-bit","8","34.717269900","16.110193250","-27.762332920"
"19030","two bob","8","34.663925170","16.608438490","-26.703540800"
"19032","two cents","8","35.984191890","14.825850490","-25.592834470"
"19034","two-fisted drinker","41","0.899936795","-0.940942764","49.888191220"
"19036","two for two","45","10.246249200","6.221073151","-39.633396150"
"19038","two ha'pennies for a penny","8","34.195590970","12.887221340","-26.547918320"
"19040","two-hit wonder","0","-20.511844640","42.584430690","-0.291903377"
"19042","two lamps burning and no ship at sea","44","-11.857658390","-15.207353590","-11.891791340"
"19044","two left feet","10","23.288152690","-43.291427610","12.993762020"
"19046","two left hands","10","23.913700100","-42.914104460","13.427730560"
"19048","two pennies to rub together","8","41.655948640","0.447419018","-16.335336690"
"19050","two pennies' worth","8","35.755027770","13.851123810","-25.278633120"
"19052","two penn'orth","8","37.411247250","13.868601800","-26.201274870"
"19054","two-second rule","22","-37.895668030","13.497460370","-24.781427380"
"19056","two steps ahead","51","-28.290502550","9.633964539","-4.889981270"
"19058","two thumbs up","86","15.083111760","17.904840470","1.855319858"
"19060","two-way street","69","14.809740070","5.248850822","-37.162551880"
"19062","tyre kicker","74","-16.353260040","-44.518272400","-14.218102460"
"19064","ugly American","60","23.803443910","12.412997250","24.956043240"
"19066","ugly customer","60","23.609830860","11.217093470","24.350317000"
"19068","ugly duckling","60","22.441411970","11.792152400","22.350702290"
"19070","under a cloud","18","26.279474260","-12.864039420","14.742515560"
"19072","under a spell","9","12.046343800","-21.248781200","-9.476154327"
"19074","under control","9","-21.912025450","-8.225104332","7.517044067"
"19076","under erasure","83","-9.033922195","4.897984028","8.427123070"
"19078","under glass","18","-15.396632190","1.469191313","13.507932660"
"19080","under lock and key","5","-14.503661160","-0.539326608","13.801898000"
"19082","under no circumstances","44","7.303264141","45.131168370","-0.948752403"
"19084","under one's hat","5","-16.814105990","2.073848724","10.373815540"
"19086","under one's own steam","29","2.562289715","-18.594839100","-11.083821300"
"19088","under one's thumb","9","13.317124370","-23.118307110","-10.725517270"
"19090","under one's very eyes","20","-10.363322260","6.718965530","5.530025959"
"19091","under one's wing","9","11.764098170","-23.732440950","-10.981031420"
"19093","under sail","24","-22.297630310","-4.457885742","-31.275732040"
"19095","under someone's nose","83","-9.695840836","6.298278809","5.953243256"
"19097","understand the assignment","89","-6.712512016","-1.521661043","-18.149047850"
"19099","under the carpet","18","-12.155068400","1.140143037","8.448422432"
"19101","under the covers","18","-13.931306840","0.501990795","7.503386974"
"19103","under the gun","1","-19.636886600","-14.721503260","-4.435593605"
"19105","under the impression","62","1.041845202","19.051113130","-22.012985230"
"19107","under the influence","41","-0.364650249","0.234617949","43.658420560"
"19109","under the microscope","20","15.550505640","-19.506460190","-6.018848896"
"19111","under the radar","18","-11.265835760","4.619671345","9.465903282"
"19113","under the rose","18","-13.964909550","1.144301534","10.658809660"
"19115","under the rug","18","-12.512858390","2.140159130","8.088403702"
"19117","under the saya","9","12.744626050","-21.270875930","-11.738402370"
"19119","under the sun","21","-8.249203682","48.478008270","-3.143580675"
"19121","under the weather","80","-0.759694040","6.168748379","31.436994550"
"19123","under the wire","22","-24.912220000","21.842926030","-26.479316710"
"19125","under way","24","-23.069665910","-3.741164446","-31.374792100"
"19127","unicorn barf","60","41.939498900","15.800086980","18.778604510"
"19129","unicorn puke","60","41.693759920","15.305253030","19.887039180"
"19131","unicorn vomit","60","41.310817720","14.536167140","19.304677960"
"19133","university of life","40","-10.381556510","23.465940480","20.805789950"
"19135","university of the streets","40","-10.401512150","22.385553360","20.428215030"
"19137","unknown quantity","44","19.093843460","21.425270080","-6.111835957"
"19139","unmask one's batteries","76","19.866931920","-2.115101814","-4.489422321"
"19141","uno ab alto","87","6.917631149","12.306798930","36.921066280"
"19143","unring a bell","13","-5.373448372","25.293159480","-14.235468860"
"19145","until hell freezes over","1","-16.702600480","25.243053440","-14.277093890"
"19147","until one is blue in the face","15","-16.813507080","24.353244780","-13.093010900"
"19149","until the cows come home","15","-17.812040330","23.708978650","-15.566761020"
"19151","until the last dog is hung","38","-17.747030260","23.541566850","-16.473087310"
"19153","unto the ages of ages","64","-35.264682770","29.776908870","-3.792346716"
"19155","unused to","60","-27.665525440","20.969652180","-4.614281178"
"19157","up against","1","-3.462177038","-9.318227768","1.397126317"
"19159","up against it","1","-3.509974241","-8.854285240","2.117497683"
"19161","up a height","52","-3.813703537","-7.068832874","23.588495250"
"19163","up and at 'em","85","-24.940441130","-10.566753390","-25.720073700"
"19165","up-and-comer","51","-28.145709990","14.268494610","7.137387276"
"19167","up and coming","51","-27.144981380","14.812064170","5.362892628"
"19169","up-and-coming","51","-27.322971340","14.110016820","5.808040619"
"19171","up and down","77","-17.638408660","-9.202932358","28.430828090"
"19173","up and running","24","-24.428230290","-5.988178730","-27.664468770"
"19175","up a tree","1","-4.139935493","-7.057033062","20.855272290"
"19177","up for","16","-7.868649006","-21.068258290","-39.831874850"
"19179","up for grabs","71","-8.413939476","-21.843778610","-40.095561980"
"19181","up front","51","-20.222974780","12.763498310","-4.826869011"
"19183","up hill and down dale","1","-17.205331800","-12.168468480","28.439640050"
"19185","uphill battle","49","-16.680465700","-13.123240470","28.260616300"
"19187","up in the air","7","-20.979192730","15.693809510","-13.855974200"
"19189","up on","51","-15.758719440","15.625285150","-5.661100388"
"19191","up one's own ass","29","7.198580742","-32.484058380","7.094579220"
"19193","up one's sleeve","5","18.953655240","-20.782806400","-12.553531650"
"19195","up on one's ear","52","-10.730014800","17.015146260","-10.664767270"
"19197","upon the instant","43","-30.249826430","10.638372420","-22.723672870"
"19199","upon the tapis","2","6.545284748","13.211374280","-43.110706330"
"19201","upper crust","19","1.155990243","17.423233030","32.956451420"
"19203","upper-crust","19","0.650109589","16.979721070","32.657203670"
"19205","upper hand","87","14.876677510","-33.281650540","-7.970164776"
"19207","up poo creek","1","-1.747628808","-8.625755310","19.012783050"
"19209","ups and downs","1","-17.266904830","-9.499247551","29.204895020"
"19211","upset the applecart","28","9.346038818","-11.221883770","17.645362850"
"19213","up shit creek without a paddle","1","-3.667450428","-10.008732800","17.631448750"
"19215","up shit's creek","1","-2.168464422","-10.034527780","18.095861430"
"19216","up shit's creek without a paddle","1","-3.027084351","-9.212161064","17.313432690"
"19218","up someone's street","16","-27.654373170","11.951122280","3.769275665"
"19220","up the ante","59","-7.876384735","-18.167860030","-11.990737920"
"19221","up the boohai","10","0.939812660","-4.076735973","21.223796840"
"19223","up the creek","1","-3.181101561","-9.160790443","19.599954610"
"19225","up the river","1","-3.609041452","-10.131246570","20.826549530"
"19227","up the wall","52","-4.633910656","-4.985510349","25.084276200"
"19229","up the walls","52","-4.142736435","-5.573321342","25.621473310"
"19231","up the yin-yang","52","39.448986050","19.430824280","-13.325987820"
"19233","up-to-date","51","-16.509115220","16.792470930","-7.690800667"
"19235","up to eleven","21","-15.259186740","18.729700090","-13.602078440"
"19237","up to here","38","-14.350796700","19.557958600","-12.125873570"
"19239","up to no good","44","-16.549076080","15.561245920","-13.336579320"
"19241","up to one's ears","67","-11.997556690","17.201517110","-11.243628500"
"19242","up to par","21","-2.005770683","7.835095882","-41.782169340"
"19244","up to scratch","40","-2.620445967","8.157288551","-40.938865660"
"19246","up to something","13","-16.035396580","15.934122090","-12.490838050"
"19248","up to speed","24","-15.933449750","16.309040070","-8.253204346"
"19250","up to the hub","38","-14.046817780","17.362489700","-11.946721080"
"19252","up with the chickens","59","-46.498943330","19.831636430","8.465870857"
"19254","up with the lark","39","-44.405284880","18.911321640","7.370550632"
"19256","up with the larks","39","-44.888393400","18.920520780","6.659665585"
"19258","urban fabric","70","7.211061478","26.014638900","-46.969104770"
"19260","use a sledgehammer to crack a nut","49","-19.190332410","-11.910164830","33.781295780"
"19262","used to","64","-28.398887630","21.946905140","-4.826494694"
"19264","useless as tits on a boar hog","60","38.162036900","14.289769170","-1.497148514"
"19266","use one's head","67","-7.261896610","-2.049709797","-9.817085266"
"19268","use one's noggin","67","-7.694577217","-2.162967205","-9.060356140"
"19270","vale of tears","1","9.324769974","2.557078600","16.939971920"
"19272","valley of death","3","-16.077583310","29.419008260","23.282442090"
"19274","vanish into thin air","83","-12.416248320","16.922861100","8.836775780"
"19276","vast majority","21","18.984310150","20.346506120","-29.619382860"
"19278","velvet handcuffs","79","24.180318830","-37.865753170","-18.926219940"
"19280","verge on","25","-24.295200350","15.238081930","-28.461647030"
"19282","very well","21","6.296247005","23.084787370","-14.371447560"
"19284","victory at sea","0","-10.725913050","-11.897498130","-11.694673540"
"19286","view from the top","51","-13.243557930","17.614124300","-2.800878763"
"19288","vim and vigor","85","-16.585746770","18.099357600","42.143070220"
"19290","voice in the wilderness","88","17.897642140","-13.590562820","-17.640954970"
"19292","vote down","54","-6.289597511","-31.748590470","10.024632450"
"19294","vote with one's feet","29","-2.115794897","-30.640480040","-30.336996080"
"19296","vote with one's wallet","29","-1.274536610","-29.308166500","-30.203989030"
"19298","vouch for","16","4.012540817","18.208980560","-28.386253360"
"19300","wag a finger","4","26.137659070","-8.871211052","20.308504100"
"19302","wag the dog","13","10.221025470","3.651175976","9.869421005"
"19304","wait around","68","-39.029170990","-7.866173267","9.156242371"
"19306","wait for it","68","-37.320201870","-6.237495422","5.188633919"
"19308","wait for the ball to drop","68","-37.802490230","-8.385016441","5.263776779"
"19310","wait for the other shoe to drop","68","-37.479511260","-8.454121590","4.360997677"
"19312","waiting game","68","-40.177013400","-5.852324009","5.784468651"
"19314","wait in the wings","68","-39.807888030","-6.529639721","8.313771248"
